SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-13-2019,Vacant Land,lot #39 5th St,Lockhart,TX,78644,25000,,,Caldwell/Fayette,,,,246,,,Sold,,,http://www.redfin.com/TX/Lockhart/39-5th-78644/home/160466882,ACTRIS,8165644,N,Y,29.8750419,-97.6592719
PAST SALE,August-6-2019,Vacant Land,632 Skyline Rd,Dale,TX,78616,145000,,,Caldwell/Fayette,,177289,,161,,,Sold,,,http://www.redfin.com/TX/Dale/632-Skyline-Rd-78616/home/33980226,ACTRIS,4263015,N,Y,30.0538512,-97.6424991
PAST SALE,September-24-2019,Vacant Land,TBD El Rey Dr,Kyle,TX,78640,88500,,,Caldwell/Fayette,,26136,,112,,,Sold,,,http://www.redfin.com/TX/Kyle/TBD-El-Rey-DR-Unknown/home/167131870,ACTRIS,6533252,N,Y,29.983032,-97.753999
PAST SALE,December-12-2019,Vacant Land,1001 Johnson St,Lockhart,TX,78644,35000,,,Caldwell/Fayette,,9583,,33,,,Sold,,,http://www.redfin.com/TX/Lockhart/1001-Johnson-St-78644/home/33985603,ACTRIS,5586020,N,Y,29.892282,-97.682407
PAST SALE,March-11-2019,Vacant Land,TBt Fifth St,Lockhart,TX,78644,20000,,,Caldwell/Fayette,,,,309,,,Sold,,,http://www.redfin.com/TX/Lockhart/TBt-5th-78644/home/160387157,ACTRIS,7445580,N,Y,29.874557,-97.661924
PAST SALE,May-14-2019,Vacant Land,0 Pendergrass St,Lockhart,TX,78644,38000,,,Caldwell/Fayette,,64076,,245,,,Sold,,,http://www.redfin.com/TX/Lockhart/Pendergrass-St-78644/home/33989557,ACTRIS,2563322,N,Y,29.870241,-97.685466
PAST SALE,August-30-2019,Vacant Land,441 FOX Ln,Lockhart,TX,78644,106000,,,Caldwell/Fayette,,435948,,137,,,Sold,,,http://www.redfin.com/TX/Lockhart/441-Fox-Ln-78644/home/148547897,ACTRIS,9478715,N,Y,29.8407911,-97.568004
PAST SALE,September-17-2019,Vacant Land,505 N Commerce St,Lockhart,TX,78644,62000,,,Caldwell/Fayette,,24500,,119,,,Sold,,,http://www.redfin.com/TX/Lockhart/505-N-Commerce-St-78644/home/33984732,ACTRIS,5917326,N,Y,29.8886301,-97.6726825
PAST SALE,November-5-2019,Vacant Land,00 TBD LOT 5 FOX Ln,Lockhart,TX,78644,65000,,,Caldwell/Fayette,,65340,,70,,,Sold,,,http://www.redfin.com/TX/Lockhart/5-Fox-Ln-78644/home/167186569,ACTRIS,6794438,N,Y,29.8545638,-97.5698761
PAST SALE,November-20-2019,Vacant Land,83 Crooked Rd,Dale,TX,78616,135000,,,Dale,,86205,,55,,,Sold,,,http://www.redfin.com/TX/Dale/83-Crooked-Rd-78616/home/33998034,ACTRIS,2342934,N,Y,29.9989178,-97.6048458
PAST SALE,November-21-2019,Vacant Land,905 Cattlemens Row,Lockhart,TX,78644,43500,,,Lockhart,,84549,,54,,,Sold,,,http://www.redfin.com/TX/Lockhart/905-Cattlemens-Row-78644/home/34002635,ACTRIS,2133377,N,Y,29.877986,-97.5880328
PAST SALE,January-7-2020,Vacant Land,5287 Pettytown Rd,Red Rock,TX,78662,137500,,,Caldwell/Fayette,,435600,,7,,,Sold,,,http://www.redfin.com/TX/Red-Rock/5287-Pettytown-Rd-78662/home/65959937,ACTRIS,4468004,N,Y,29.8733243,-97.4898441
PAST SALE,December-6-2019,Vacant Land,765 Ivy Switch,Luling,TX,78648,69000,,,Luling,,130680,,39,,,Sold,,,http://www.redfin.com/TX/Luling/765-Ivy-Switch-Rd-78648/home/169607047,ACTRIS,6693233,N,Y,29.6766111,-97.5865275
PAST SALE,December-13-2019,Vacant Land,TBD N Cedar Ave,Luling,TX,78648,10000,,,Luling,,7840,,32,,,Sold,,,http://www.redfin.com/TX/Luling/TBD-N-Cedar-Ave-78648/home/169880539,ACTRIS,8461507,N,Y,29.685096,-97.644092
PAST SALE,March-7-2019,Vacant Land,1403 & TBD 5th St,Lockhart,TX,78644,43400,,,Caldwell/Fayette,,10846,,313,,,Sold,,,http://www.redfin.com/TX/Lockhart/1403-TBD-5th-78644/home/160345663,ACTRIS,1617977,N,Y,29.874309,-97.662075
PAST SALE,January-24-2019,Vacant Land,4845 Old Colony Line Rd,Lockhart,TX,78644,120000,,,Caldwell/Fayette,,348480,,355,,,Sold,,,http://www.redfin.com/TX/Lockhart/4845-Old-Colony-Line-Rd-78644/home/34001458,ACTRIS,6661028,N,Y,29.8735383,-97.5418818
PAST SALE,February-8-2019,Vacant Land,3203 Homanville Trl,Lockhart,TX,78644,451000,,,Caldwell/Fayette,,873378,,340,,,Sold,,,http://www.redfin.com/TX/Lockhart/3203-Homannville-Trl-78644/home/147133340,ACTRIS,7789952,N,Y,29.9994083,-97.6802414
PAST SALE,January-15-2019,Vacant Land,Lot 11-A Spanish Oaks Blvd,Lockhart,TX,78644,68000,,,Caldwell/Fayette,,141570,,364,,,Sold,,,http://www.redfin.com/TX/Lockhart/Lot-11-A-Spanish-Oaks-Blvd-78644/home/143055975,ACTRIS,6114043,N,Y,29.780239,-97.715328
PAST SALE,January-1-2020,Vacant Land,1071 Ivy Switch Rd Lot 6,Luling,TX,78648,49900,,,Luling,,80150,,13,,,Sold,,,http://www.redfin.com/TX/Luling/1071-Ivy-Switch-Rd-78648/unit-6/home/169938883,ACTRIS,2562851,N,Y,29.6758915,-97.5849766
PAST SALE,March-7-2019,Vacant Land,7 Lakeview Cir,Lockhart,TX,78644,78000,,,Caldwell/Fayette,,279655,,313,,4,Sold,,,http://www.redfin.com/TX/Lockhart/7-Lakeview-Dr-78644/home/145952275,ACTRIS,8711770,N,Y,29.791057,-97.716403
