SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-2-2018,Vacant Land,Lewald Ln,West Tawakoni,TX,75474,19500,0,,Lewalds Place Add,,21257,,666,,4,Sold,,,http://www.redfin.com/TX/Quinlan/401-Lewald-Ln-75474/home/33830128,NTREIS,13772404,N,Y,32.907908,-96.050728
PAST SALE,June-14-2018,Vacant Land,County Rd 3625,Quinlan,TX,75474,19000,0,,,,40990,,684,,,Sold,,,http://www.redfin.com/TX/Unknown/Unknown-75474/home/147400792,NTREIS,13763332,N,Y,32.869014,-96.100135
PAST SALE,September-3-2018,Vacant Land,308 Sandy Lynn,West Tawakoni,TX,75474,18900,0,,A1120 WILSON JACKSON,,35501,,603,,,Sold,,,http://www.redfin.com/TX/Quinlan/308-Sandy-Lynn-75474/home/33782915,NTREIS,13698422,N,Y,32.9000699,-96.0309003
PAST SALE,August-17-2018,Vacant Land,0 Lago,Quinlan,TX,75474,18900,0,,Waters Edge,,31799,,620,,8,Sold,,,http://www.redfin.com/TX/Unknown/Lago-Vis-75474/home/33733158,NTREIS,13813210,N,Y,32.850188,-96.068338
PAST SALE,February-19-2019,Vacant Land,0 Curtis,Quinlan,TX,75474,18500,0,,Epperson,,15682,,434,,,Sold,,,http://www.redfin.com/TX/Unknown/Curtis-Ln-75474/home/33775351,NTREIS,14012137,N,Y,32.907883,-96.148488
PAST SALE,September-17-2019,Vacant Land,4227 Washington,Greenville,TX,75401,18500,0,,West Hill Additiona,,9670,,224,,,Sold,,,http://www.redfin.com/TX/Greenville/4227-Washington-St-75401/home/33872308,NTREIS,14146969,N,Y,33.138753,-96.124685
PAST SALE,May-17-2018,Vacant Land,1206 Speedway St,Greenville,TX,75401,18500,0,,Sayle Drive Add,,9017,,712,,,Sold,,,http://www.redfin.com/TX/Greenville/1206-Speedway-St-75401/home/33862394,NTREIS,13788651,N,Y,33.148953,-96.121484
PAST SALE,August-16-2019,Vacant Land,10488 W Gaillard Woods,Wills Point,TX,75169,18000,0,,Gaillard Woods,,43560,1982,256,,,Sold,,,http://www.redfin.com/TX/Wills-Point/10488-Gaillard-Woods-75169/home/33780056,NTREIS,14155929,N,Y,32.8475769,-96.0252638
PAST SALE,July-3-2018,Vacant Land,2508 Taylor St,Commerce,TX,75428,17500,0,,Cowan S C Add,,13852,,665,,,Sold,,,http://www.redfin.com/TX/Commerce/2508-Taylor-St-75428/home/33804309,NTREIS,13751107,N,Y,33.2385004,-95.9014908
PAST SALE,October-24-2018,Vacant Land,3197 Cedar Bnd,Quinlan,TX,75474,17500,0,,Brinwood Shores Add Sec A,,12502,1973,552,,,Sold,,,http://www.redfin.com/TX/Wills-Point/Cedar-St-75169/home/33793394,NTREIS,13936980,N,Y,32.856056,-96.045781
PAST SALE,October-31-2019,Vacant Land,County Rd 3623,Quinlan,TX,75474,16900,0,,Deer Trails,,60723,,180,,,Sold,,,http://www.redfin.com/TX/Unknown/County-Road-3623-75474/home/169288979,NTREIS,14199528,N,Y,32.875726,-96.097488
PAST SALE,January-24-2020,Vacant Land,225 Opal Dr,West Tawakoni,TX,75474,15900,0,,Hales Lake Tawakoni Sec 5,,14375,,95,,,Sold,,,http://www.redfin.com/TX/West-Tawakoni/225-Opal-Dr-75474/home/33815862,NTREIS,14226025,N,Y,32.9065012,-96.0348929
PAST SALE,December-26-2019,Vacant Land,Amy Dr,Hawk Cove,TX,75474,15900,0,,Whiskers Retreat Instl #1,,12632,,124,,,Sold,,,http://www.redfin.com/TX/Hawk-Cove/Amy-Dr-75474/home/33873687,NTREIS,14114073,N,Y,32.882348,-96.079231
PAST SALE,March-6-2020,Vacant Land,Kuykendall St,Quinlan,TX,75474,15500,0,,Quinlan Oaks,,8407,,53,,,Sold,,,http://www.redfin.com/TX/Quinlan/N-Kuykendall-St-75474/home/33855278,NTREIS,14245568,N,Y,32.910547,-96.133543
PAST SALE,March-6-2020,Vacant Land,Seay Ln,Quinlan,TX,75474,15500,0,,Quinlan Oaks,,8407,,53,,,Sold,,,http://www.redfin.com/TX/Quinlan/Seay-Ln-75474/home/33855277,NTREIS,14245567,N,Y,32.912862,-96.133551
PAST SALE,March-6-2020,Vacant Land,Seay Ln,Quinlan,TX,75474,15500,0,,Quinlan Oaks,,8407,,53,,,Sold,,,http://www.redfin.com/TX/Quinlan/Seay-Ln-75474/home/33855197,NTREIS,14245566,N,Y,32.913135,-96.133553
PAST SALE,March-6-2020,Vacant Land,N Kuykendall,Quinlan,TX,75474,15500,0,,Quinlan Oaks,,8407,,53,,,Sold,,,http://www.redfin.com/TX/Quinlan/N-Kuykendall-St-75474/home/33855279,NTREIS,14245569,N,Y,32.910547,-96.133217
PAST SALE,August-7-2019,Vacant Land,Kay St,Hawk Cove,TX,75474,15000,0,,Whiskers Retreat Installment #1,,12197,,265,,,Sold,,,http://www.redfin.com/TX/Hawk-Cove/Kay-75474/home/33874018,NTREIS,14122469,N,Y,32.886809,-96.084464
PAST SALE,September-23-2019,Vacant Land,402 Mcbride St,Lone Oak,TX,75453,15000,0,,Orig Town Of Lone Oak,,18295,,218,,,Sold,,,http://www.redfin.com/TX/Lone-Oak/402-Mc-Bride-St-75453/home/33849401,NTREIS,14152699,N,Y,32.993342,-95.945156
