SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-19-2020,Vacant Land,907 S Mulberry St,Ennis,TX,75119,42000,0,,Mulberry Street Estates,,15246,,209,,,Sold,,,http://www.redfin.com/TX/Ennis/907-S-Mulberry-St-75119/home/169943860,NTREIS,14347632,N,Y,32.3255598,-96.6130726
PAST SALE,June-5-2020,Vacant Land,1413 Ethan Cir,Midlothian,TX,76065,89000,0,,Wickliffe Manor,,6795,,223,,285,Sold,,,http://www.redfin.com/TX/Midlothian/1413-Ethan-CIR-76065/home/171582713,NTREIS,14309759,N,Y,32.462001,-96.977162
PAST SALE,October-9-2019,Vacant Land,120 Homestead Ln,Waxahachie,TX,75165,60000,0,,Homestead Ests,,43560,,463,,,Sold,,,http://www.redfin.com/TX/Waxahachie/156-Homestead-Ln-75165/home/167527218,NTREIS,14156947,N,Y,32.3493531,-96.8395836
PAST SALE,September-6-2019,Vacant Land,2403 Hardwick,Cedar Hill,TX,75104,100000,0,,Lake Ridge Sec 22 Ph A,,108639,,496,,83,Sold,,,http://www.redfin.com/TX/Cedar-Hill/2403-Hardwick-Ln-75104/home/173714076,NTREIS,14161222,N,Y,32.5412324,-96.9969736
PAST SALE,July-16-2020,Vacant Land,1822 Sunset Xing,Cedar Hill,TX,75104,60000,0,,Lake Ridge Sec 17,,23914,,182,,115,Sold,,,http://www.redfin.com/TX/Cedar-Hill/1822-Sunset-Xing-75104/home/33693201,NTREIS,14358233,N,Y,32.54401,-96.998335
PAST SALE,August-21-2020,Vacant Land,2314 Autumn Run Ct #1441,Cedar Hill,TX,75104,49900,0,,Lake Ridge Sec 17,,27617,,146,,115,Sold,,,http://www.redfin.com/TX/Cedar-Hill/2314-Autumn-Run-Ct-75104/unit-1441/home/145121229,NTREIS,13793752,N,Y,32.54468,-96.9962524
PAST SALE,April-15-2020,Vacant Land,1921 Mount Mckinley Pl #1833,Cedar Hill,TX,75104,174900,0,,Lake Ridge Sec 22 Ph A,,44257,,274,,100,Sold,,,http://www.redfin.com/TX/Cedar-Hill/1921-Mount-McKinley-Pl-75104/unit-1833/home/160689668,NTREIS,14215440,N,Y,32.5417976,-97.0015584
PAST SALE,September-30-2019,Vacant Land,2407 Hardwick Dr #1857,Cedar Hill,TX,75104,89000,0,,Lake Ridge Sec 22 Ph A,,73007,,472,,83,Sold,,,http://www.redfin.com/TX/Cedar-Hill/2407-Hardwick-Ln-75104/unit-1857/home/113509557,NTREIS,13906060,N,Y,32.5414795,-97.0053131
PAST SALE,August-31-2020,Vacant Land,2005 Kati Jane Ln,Midlothian,TX,76065,86500,0,,Wickliffe Manor,,6360,,136,,285,Sold,,,http://www.redfin.com/TX/Midlothian/2005-Kati-Jane-LN-76065/home/171437236,NTREIS,14241821,N,Y,32.462101,-96.977049
PAST SALE,August-31-2020,Vacant Land,2010 Destiny Dr,Midlothian,TX,76065,86500,0,,Wickliffe Manor,,6316,,136,,285,Sold,,,http://www.redfin.com/TX/Midlothian/2010-Destiny-DR-76065/home/171437624,NTREIS,14241612,N,Y,32.461906,-96.977509
PAST SALE,August-5-2020,Vacant Land,3620 Waters Edge Dr,Midlothian,TX,76065,229000,0,,Waters Edge,,51357,,162,,229,Sold,,,http://www.redfin.com/TX/Midlothian/3620-Waters-Edge-Dr-76065/home/102324401,NTREIS,14288805,N,Y,32.5037237,-96.9478101
