SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-21-2019,Vacant Land,1 Oliver Ln,Sherman,TX,75090,276720,0,,Hilltop Estates,,1004494,,467,,,Sold,,,http://www.redfin.com/TX/Tom-Bean/1-Oliver-Ln-75090/home/148033577,NTREIS,13967418,N,Y,33.683946,-96.583469
PAST SALE,April-15-2020,Vacant Land,Dripping Spgs,Sherman,TX,75090,79000,0,,Midway Ind. Park,,217800,,76,,,Sold,,,http://www.redfin.com/TX/SHERMAN/DRIPPING-SPRINGS-RD-75090/home/33669238,NTREIS,14305898,N,Y,33.683584,-96.547589
PAST SALE,June-17-2019,Vacant Land,4515 Vista Lagos Dr,Sherman,TX,75090,59900,0,,Dos Laos,,39640,,379,,,Sold,,,http://www.redfin.com/TX/Sherman/4515-Vista-Lagos-Dr-75090/home/164425460,NTREIS,14078649,N,Y,33.6899911,-96.5552883
PAST SALE,June-23-2020,Vacant Land,0 MARLOW Rd,Bells,TX,75414,159900,0,,14 AC OUT OF THE G-0263 CARPENTER A A-GO2634,,609840,,7,,,Sold,,,http://www.redfin.com/TX/Bells/Marlow-Rd-75414/home/144865941,NTREIS,14214821,N,Y,33.566217,-96.419838
PAST SALE,May-20-2020,Vacant Land,5 OL AMBROSE Rd,Bells,TX,75414,59000,0,,PRESTON BROOKE ADD PH I,,220414,,41,,,Sold,,,http://www.redfin.com/TX/Bells/5-Ole-Ambrose-Rd-75414/home/171312885,NTREIS,14320577,N,Y,33.620824,-96.410923
PAST SALE,August-26-2019,Vacant Land,398 Watson Rd,Bells,TX,75414,50000,0,,Davidson Robert & Hrs,,87120,,309,,,Sold,,,http://www.redfin.com/TX/Bells/398-Watson-Rd-75414/home/33673919,NTREIS,14149440,N,Y,33.6390087,-96.4581898
PAST SALE,July-29-2019,Vacant Land,Johnson Trl,Bells,TX,75414,40000,0,,Thoroughbred Heights,,81022,,337,,,Sold,,,http://www.redfin.com/TX/BELLS/JOHNSON-TRL-75414/home/33539605,NTREIS,14128178,N,Y,33.602778,-96.420316
PAST SALE,November-16-2018,Vacant Land,Frio St,Bells,TX,75414,30000,0,,Riatta Bend Ph 1,,12589,,592,,,Sold,,,http://www.redfin.com/TX/Bells/209-Frio-St-75414/unit-68/home/33543642,NTREIS,13906075,N,Y,33.634895,-96.406942
PAST SALE,June-26-2020,Vacant Land,1764 Ward Neal Rd Rd,Bells,TX,75414,59000,0,,Rattlesnake Ranch Estates,,90953,,4,,,Sold,,,http://www.redfin.com/TX/Bells/1764-Ward-Neal-Rd-75414/home/40333898,NTREIS,14309168,N,Y,33.60766,-96.488049
PAST SALE,October-29-2018,Vacant Land,3519 Bethel Cannon Rd Unit 2.5,Van Alstyne,TX,75495,89900,0,,Trinity Meadows,,110033,,610,,,Sold,,,http://www.redfin.com/TX/Van-Alstyne/3519-Bethel-Cannon-Rd-75495/unit-25/home/145230360,NTREIS,13802324,N,Y,33.4469787,-96.4601041
PAST SALE,October-12-2018,Vacant Land,5443 FM 121,Van Alstyne,TX,75495,64900,0,,CHAPMAN,,22651,1980,627,,,Sold,,,http://www.redfin.com/TX/Van-Alstyne/5443-FM-121-75495/home/33690926,NTREIS,13895363,N,Y,33.4393131,-96.4823294
PAST SALE,January-25-2019,Vacant Land,2595 Rose Hill Rd,Whitewright,TX,75491,325000,0,,,,1776769,,522,,,Sold,,,http://www.redfin.com/TX/Whitewright/2595-Rose-Hill-Rd-75491/home/35637270,NTREIS,13981176,N,Y,33.491349,-96.4318972
PAST SALE,February-6-2020,Vacant Land,Highway 11,Whitewright,TX,75491,95000,0,,Kentuckytown Estates-Ii,,267241,,145,,,Sold,,,http://www.redfin.com/TX/Whitewright/Unknown-Unknown/home/169055387,NTREIS,14184723,N,Y,33.51357,-96.423114
PAST SALE,March-14-2019,Vacant Land,2 E Cedar,Whitewright,TX,75491,9900,0,,Otp Whitewright,,11369,,474,,,Sold,,,http://www.redfin.com/TX/Whitewright/2-E-Cedar-St-75491/home/160444695,NTREIS,14020460,N,Y,33.5167519,-96.3924017
PAST SALE,June-12-2020,Vacant Land,May&Oak,Whitewright,TX,75491,45000,0,,Sears W T,,71787,,18,,,Sold,,,http://www.redfin.com/TX/Whitewright/May-Oak-75491/home/170231801,NTREIS,14250693,N,Y,33.509739,-96.39963
PAST SALE,October-10-2018,Vacant Land,,Whitewright,TX,75491,19250,0,,Rosehill Heights,,10411,,629,,,Sold,,,http://www.redfin.com/TX/Whitewright/Undisclosed-address-75491/home/143970463,NTREIS,13703274,N,Y,33.504923,-96.402652
PAST SALE,May-15-2020,Vacant Land,0 Bond & Elm St,Whitewright,TX,75491,35000,0,,Otp Whitewright,,35501,,46,,,Sold,,,http://www.redfin.com/TX/Whitewright/Unknown-75491/home/170450909,NTREIS,14268614,N,Y,33.515462,-96.393
PAST SALE,March-29-2019,Vacant Land,Sharon Ln,Whitewright,TX,75491,18500,0,,Rosehill Heights,,9191,,459,,,Sold,,,http://www.redfin.com/TX/WHITEWRIGHT/SHARON-LN-75491/home/33689076,NTREIS,14027118,N,Y,33.502468,-96.403068
PAST SALE,February-5-2020,Vacant Land,Katy Ln,Whitewright,TX,75491,18500,0,,Rosehill Heights,,9191,,146,,,Sold,,,http://www.redfin.com/TX/WHITEWRIGHT/KATY-LN-75491/home/33689062,NTREIS,14228249,N,Y,33.502117,-96.40209
PAST SALE,July-12-2018,Vacant Land,268 Hidden Oaks Trl,Pottsboro,TX,75076,219000,0,,Coffee Holland,,94961,,719,,,Sold,,,http://www.redfin.com/TX/Pottsboro/268-Hidden-Oaks-Trl-75076/home/33661502,NTREIS,13711139,N,Y,33.87757,-96.644745
PAST SALE,February-8-2019,Vacant Land,677 Hanna Dr,Denison,TX,75020,99999,0,,Mariner Cay Estates,,49658,,508,,,Sold,,,http://www.redfin.com/TX/Denison/677-Hanna-Dr-75020/home/109651636,NTREIS,13921115,N,Y,33.849692,-96.6347575
PAST SALE,March-29-2019,Vacant Land,Preston Rd,Denison,TX,75020,149900,0,,Munson Point Ph IV,,43560,,459,,73,Sold,,,http://www.redfin.com/TX/Denison/Preston-Rd-75020/home/101331607,NTREIS,13937186,N,Y,33.829857,-96.6307
PAST SALE,May-31-2019,Vacant Land,0 Preston Bnd,Pottsboro,TX,75076,25000,0,,Lake Sub,,7013,1950,396,,,Sold,,,http://www.redfin.com/TX/DALLAS/PRESTON-BND-75254/home/33554936,NTREIS,13821099,N,Y,33.882758,-96.647802
PAST SALE,January-15-2019,Vacant Land,900 W Rice St,Denison,TX,75020,36000,0,,Sunny Side Sub,,20822,,532,,,Sold,,,http://www.redfin.com/TX/Denison/900-Rice-St-75020/home/33609868,NTREIS,13984720,N,Y,33.731233,-96.549272
PAST SALE,April-4-2019,Vacant Land,0 Amsden CIRCLE Cir,Denison,TX,75020,12000,0,,College Park,,10411,,453,,,Sold,,,http://www.redfin.com/TX/DENISON/AMSDEN-CIR-75020/home/33612179,NTREIS,13925234,N,Y,33.726191,-96.553003
PAST SALE,September-26-2018,Vacant Land,,Denison,TX,75020,250000,0,,Manning J M,,2006374,,643,,,Sold,,,http://www.redfin.com/TX/Denison/Undisclosed-address-75020/home/146790681,NTREIS,13711091,N,Y,33.705429,-96.560953
PAST SALE,July-7-2019,Vacant Land,53 Pine Hills Ln,Gordonville,TX,76245,57900,0,,Palisades Ph 3,,9714,,359,,83,Sold,,,http://www.redfin.com/TX/Unknown/53-Pine-Hls-76245/home/148570358,NTREIS,13996071,N,Y,33.855047,-96.890134
PAST SALE,July-28-2019,Vacant Land,148 Pine Hills Ln,Gordonville,TX,76245,64900,0,,Palisades Ph 3,,9104,,338,,83,Sold,,,http://www.redfin.com/TX/Gordonville/148-Pine-Hls-76245/home/148570123,NTREIS,13995979,N,Y,33.8554128,-96.8867294
PAST SALE,August-4-2019,Vacant Land,620 Palisades Dr,Gordonville,TX,76245,109900,0,,Palisades Ph 2,,11195,,331,,83,Sold,,,http://www.redfin.com/TX/Gordonville/620-Palisades-Dr-76245/home/148562631,NTREIS,13994007,N,Y,33.8607819,-96.8913494
PAST SALE,August-4-2019,Vacant Land,162 Pine Hills Ln,Gordonville,TX,76245,143800,0,,Palisades Ph 3,,9104,,331,,83,Sold,,,http://www.redfin.com/TX/Gordonville/162-Pine-Hls-76245/home/148570129,NTREIS,13995983,N,Y,33.8554128,-96.8867294
PAST SALE,August-18-2019,Vacant Land,218 Desert Mountain Dr,Gordonville,TX,76245,54900,0,,Pasadera Ph 1,,7187,,317,,83,Sold,,,http://www.redfin.com/TX/Unknown/218-Desert-Mountain-Dr-76245/home/147423283,NTREIS,13948803,N,Y,33.831191,-96.900122
PAST SALE,September-2-2019,Vacant Land,155 S Oakmont Ct,Gordonville,TX,76245,81800,0,,Wynstone,,25875,,302,,83,Sold,,,http://www.redfin.com/TX/Gordonville/155-S-Oakmont-Ct-76245/home/146213474,NTREIS,13889403,N,Y,33.849553,-96.900807
PAST SALE,September-15-2019,Vacant Land,210 Desert Mountain Dr,Gordonville,TX,76245,54900,0,,Pasadera Ph 1,,7187,,289,,83,Sold,,,http://www.redfin.com/TX/Unknown/210-Desert-Mountain-Dr-76245/home/147423225,NTREIS,13948796,N,Y,33.831191,-96.900122
PAST SALE,October-27-2019,Vacant Land,14 Palmilla Ct,Gordonville,TX,76245,183200,0,,Palmilla,,38594,,247,,83,Sold,,,http://www.redfin.com/TX/Unknown/14-Palmilla-Ct-76245/home/147485714,NTREIS,13950200,N,Y,33.826362,-96.904297
PAST SALE,November-4-2018,Vacant Land,252 Clubhouse Rd,Gordonville,TX,76245,269900,0,,Grand Cypress,,26180,,604,,83,Sold,,,http://www.redfin.com/TX/Gordonville/252-Clubhouse-Rd-76245/home/146201998,NTREIS,13887337,N,Y,33.840153,-96.904106
PAST SALE,July-21-2019,Vacant Land,230 Memorial St,Gordonville,TX,76245,52900,0,,Muirfield,,7187,,345,,83,Sold,,,http://www.redfin.com/TX/Gordonville/230-Memorial-St-76245/home/145300372,NTREIS,13815102,N,Y,33.8287182,-96.9036724
